# SITE INFORMATION #
description,state,latitude,longitude,timezone,install,horizontalDatum,verticalDatum,verticalAccuracy,elevationMethod,tzOffset,activeFlag,type,responsibility,agencyRegion,siteid,elevation
Colorado River Below Oxbow Bridge,AZ,33.3683,-114.7264,US/Mountain,,,,0,,,,stream,,LC,boblc,
# SERIES DATA #
Site,Site ID,Parameter,Date,Value,Units
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-03-20 00:00:00,9162.08,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-03-19 00:00:00,10336,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-03-18 00:00:00,10065.5,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-03-17 00:00:00,8861.25,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-03-16 00:00:00,5316.71,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-03-15 00:00:00,8484.96,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-03-14 00:00:00,9079.71,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-03-13 00:00:00,8013.88,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-03-12 00:00:00,8245.75,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-03-11 00:00:00,7875.12,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-03-10 00:00:00,6785.58,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-03-09 00:00:00,7074.83,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-03-08 00:00:00,10119.1,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-03-07 00:00:00,9293.88,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-03-06 00:00:00,9603.38,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-03-05 00:00:00,8712.08,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-03-04 00:00:00,8305.42,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-03-03 00:00:00,7981.25,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-03-02 00:00:00,5989.67,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-03-01 00:00:00,6587.38,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-28 00:00:00,6723.5,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-27 00:00:00,6845.21,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-26 00:00:00,6883.58,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-25 00:00:00,6737.83,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-24 00:00:00,5987.08,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-23 00:00:00,6965.54,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-22 00:00:00,7067.62,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-21 00:00:00,7098.58,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-20 00:00:00,7044.5,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-19 00:00:00,6609.29,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-18 00:00:00,7181.17,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-17 00:00:00,6778.96,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-16 00:00:00,6698.29,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-15 00:00:00,7189.5,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-14 00:00:00,7039.79,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-13 00:00:00,6969.88,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-12 00:00:00,6678.25,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-11 00:00:00,6595.46,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-10 00:00:00,5780.29,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-09 00:00:00,4854.92,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-08 00:00:00,7656.08,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-07 00:00:00,7482.04,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-06 00:00:00,5975.79,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-05 00:00:00,5927.25,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-04 00:00:00,5681.67,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-03 00:00:00,5038.33,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-02 00:00:00,4959.79,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-02-01 00:00:00,6933.08,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-31 00:00:00,6516.75,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-30 00:00:00,5905.42,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-29 00:00:00,5523.33,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-28 00:00:00,5226.92,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-27 00:00:00,4560.21,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-26 00:00:00,3872.96,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-25 00:00:00,4534.71,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-24 00:00:00,5552.75,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-23 00:00:00,5612.88,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-22 00:00:00,5636.29,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-21 00:00:00,4593.75,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-20 00:00:00,3741.92,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-19 00:00:00,3319.71,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-18 00:00:00,3955.46,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-17 00:00:00,5063.04,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-16 00:00:00,4998.5,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-15 00:00:00,5248.29,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-14 00:00:00,4373.25,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-13 00:00:00,2797.5,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-12 00:00:00,2986.21,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-11 00:00:00,3086,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-10 00:00:00,4236.46,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-09 00:00:00,4599.88,cubic feet per second
