# SITE INFORMATION #
description,state,latitude,longitude,timezone,install,horizontalDatum,verticalDatum,verticalAccuracy,elevationMethod,tzOffset,activeFlag,type,responsibility,agencyRegion,siteid,elevation
Colorado River Below Interstate Bridge,AZ,33.6006,-114.5497,US/Mountain,,,,0,,,,stream,,LC,biblc,
# SERIES DATA #
Site,Site ID,Parameter,Date,Value,Units
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-07-05 00:00:00,9168.17,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-07-04 00:00:00,8602.75,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-07-03 00:00:00,8947.67,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-07-02 00:00:00,8084.79,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-07-01 00:00:00,5475.21,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-30 00:00:00,9066.17,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-29 00:00:00,9677.75,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-28 00:00:00,10154.5,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-27 00:00:00,9982.88,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-26 00:00:00,9515.71,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-25 00:00:00,8978.08,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-24 00:00:00,5734,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-23 00:00:00,8798.21,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-22 00:00:00,8081.29,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-21 00:00:00,7778.29,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-20 00:00:00,7293.92,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-19 00:00:00,8796.71,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-18 00:00:00,8271.88,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-17 00:00:00,6415.54,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-16 00:00:00,7986.79,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-15 00:00:00,8868,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-14 00:00:00,9529.17,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-13 00:00:00,9184.12,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-12 00:00:00,8950.04,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-11 00:00:00,7985.79,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-10 00:00:00,7530.46,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-09 00:00:00,8149.21,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-08 00:00:00,8867.62,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-07 00:00:00,8926.54,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-06 00:00:00,7950.21,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-05 00:00:00,7636.96,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-04 00:00:00,8078.62,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-03 00:00:00,7311.12,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-02 00:00:00,8963.04,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-06-01 00:00:00,9520,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-31 00:00:00,9131.83,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-30 00:00:00,9327.92,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-29 00:00:00,8209.58,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-28 00:00:00,7243.62,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-27 00:00:00,5694.12,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-26 00:00:00,6969.83,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-25 00:00:00,7403.75,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-24 00:00:00,6465.62,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-23 00:00:00,7898.79,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-22 00:00:00,7811.92,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-21 00:00:00,7299.42,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-20 00:00:00,4799.08,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-19 00:00:00,9010.25,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-18 00:00:00,8707.29,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-17 00:00:00,9032.21,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-16 00:00:00,9089.08,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-15 00:00:00,8441.92,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-14 00:00:00,8219.54,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-13 00:00:00,5383.33,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-12 00:00:00,8203.71,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-11 00:00:00,8469.83,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-10 00:00:00,8797.17,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-09 00:00:00,8910,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-08 00:00:00,9418.17,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-07 00:00:00,9410.92,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-06 00:00:00,6245.92,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-05 00:00:00,9787.5,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-04 00:00:00,9136.79,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-03 00:00:00,9851.12,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-02 00:00:00,9090.17,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-05-01 00:00:00,7893.79,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-30 00:00:00,8451.75,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-29 00:00:00,5942.71,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-28 00:00:00,9841.58,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-27 00:00:00,9375.21,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-26 00:00:00,9276,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-25 00:00:00,8895.25,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-24 00:00:00,9904.88,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-23 00:00:00,10357.9,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-22 00:00:00,8427.38,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-21 00:00:00,13013.2,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-20 00:00:00,12605.9,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-19 00:00:00,11399.5,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-18 00:00:00,10928.7,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-17 00:00:00,10629.3,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-16 00:00:00,10012.8,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-15 00:00:00,6620.04,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-14 00:00:00,9617.88,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-13 00:00:00,9656.5,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-12 00:00:00,7166.58,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-11 00:00:00,6199,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-10 00:00:00,7710.71,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-09 00:00:00,8250.08,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-08 00:00:00,8277.46,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-07 00:00:00,10783.2,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-06 00:00:00,10492.2,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-05 00:00:00,12431,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-04 00:00:00,11323.7,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-03 00:00:00,10378.5,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-02 00:00:00,11034.2,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-04-01 00:00:00,7502.58,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-31 00:00:00,10277.9,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-30 00:00:00,9823.38,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-29 00:00:00,9971.12,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-28 00:00:00,10770.7,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-27 00:00:00,10115.8,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-26 00:00:00,9826.42,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-25 00:00:00,7080,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-24 00:00:00,11715.8,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-23 00:00:00,11589.9,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-22 00:00:00,11511.6,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-21 00:00:00,11101.3,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-20 00:00:00,11026.3,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-19 00:00:00,10190.8,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-18 00:00:00,7201.96,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-17 00:00:00,8752.38,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-16 00:00:00,9470.25,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-15 00:00:00,9068.46,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-14 00:00:00,9510.08,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-13 00:00:00,10427,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-12 00:00:00,9043.79,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-11 00:00:00,7163.92,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-10 00:00:00,9640.75,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-09 00:00:00,9641.54,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-08 00:00:00,9082.17,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-07 00:00:00,7677.42,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-06 00:00:00,7099.67,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-05 00:00:00,7314.92,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-04 00:00:00,6082.33,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-03 00:00:00,8653.17,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-02 00:00:00,9333.88,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-03-01 00:00:00,10150.6,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-29 00:00:00,10007.7,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-28 00:00:00,9503.08,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-27 00:00:00,9096.08,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-26 00:00:00,6705.83,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-25 00:00:00,9415.38,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-24 00:00:00,8182.96,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-23 00:00:00,8625.58,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-22 00:00:00,8414.67,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-21 00:00:00,8977.83,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-20 00:00:00,9275.04,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-19 00:00:00,8329.62,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-18 00:00:00,9000.17,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-17 00:00:00,8498.92,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-16 00:00:00,7689.96,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-15 00:00:00,6927.83,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-14 00:00:00,6595.04,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-13 00:00:00,6648.71,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-12 00:00:00,6790.38,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-11 00:00:00,7879.12,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-10 00:00:00,7496.29,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-09 00:00:00,7145.38,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-08 00:00:00,6472.21,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-07 00:00:00,6096.04,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-06 00:00:00,5972.75,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-05 00:00:00,5919.83,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-04 00:00:00,7110.38,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-03 00:00:00,6561.42,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-02 00:00:00,6723.75,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-02-01 00:00:00,5877.96,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-31 00:00:00,5641.62,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-30 00:00:00,5382.75,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-29 00:00:00,4312.92,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-28 00:00:00,6222.21,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-27 00:00:00,6547.71,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-26 00:00:00,5688,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-25 00:00:00,5769.92,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-24 00:00:00,5592.83,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-23 00:00:00,5194.5,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-22 00:00:00,4316.42,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-21 00:00:00,5322.92,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-20 00:00:00,5922.33,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-19 00:00:00,5313.5,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-18 00:00:00,5686.08,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-17 00:00:00,5792.75,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-16 00:00:00,5716.92,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-15 00:00:00,3845,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-14 00:00:00,3300.46,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-13 00:00:00,2398.67,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-12 00:00:00,4558,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-11 00:00:00,4501.79,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-10 00:00:00,4174.33,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-09 00:00:00,3770.54,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-08 00:00:00,2290.29,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-07 00:00:00,2277.83,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-06 00:00:00,2328.04,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-05 00:00:00,3610.38,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-04 00:00:00,3433.17,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-03 00:00:00,3748.17,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-02 00:00:00,3409.29,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2016-01-01 00:00:00,3495.42,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-31 00:00:00,2055.17,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-30 00:00:00,2281.04,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-29 00:00:00,3553.71,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-28 00:00:00,5183.25,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-27 00:00:00,4067.21,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-26 00:00:00,3307.92,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-25 00:00:00,2509.25,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-24 00:00:00,2202.88,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-23 00:00:00,1205.71,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-22 00:00:00,2899.08,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-21 00:00:00,4734.46,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-20 00:00:00,4318.17,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-19 00:00:00,3928.25,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-18 00:00:00,3054.08,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-17 00:00:00,4731.92,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-16 00:00:00,4959.58,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-15 00:00:00,5540.29,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-14 00:00:00,5372,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-13 00:00:00,5012.21,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-12 00:00:00,3719.33,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-11 00:00:00,2756.75,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-10 00:00:00,4947.12,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-09 00:00:00,5792.33,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-08 00:00:00,5790.75,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-07 00:00:00,5449.08,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-06 00:00:00,5188.79,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-05 00:00:00,4879.12,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-04 00:00:00,3557.67,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-03 00:00:00,3885.75,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-02 00:00:00,3546.88,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-12-01 00:00:00,3271.58,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-30 00:00:00,3702.54,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-29 00:00:00,4024.21,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-28 00:00:00,3783.08,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-27 00:00:00,3875.33,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-26 00:00:00,4921.71,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-25 00:00:00,4413.75,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-24 00:00:00,5527.62,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-23 00:00:00,5583.12,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-22 00:00:00,5039.58,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-21 00:00:00,4502.92,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-20 00:00:00,3065.12,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-19 00:00:00,4381.42,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-18 00:00:00,5307.12,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-17 00:00:00,5481.67,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-16 00:00:00,6007.08,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-15 00:00:00,5946.33,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-14 00:00:00,5474.58,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-13 00:00:00,4431.62,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-12 00:00:00,5656.21,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-11 00:00:00,6155.79,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-10 00:00:00,5833.25,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-09 00:00:00,5745.29,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-08 00:00:00,6159.04,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-07 00:00:00,6177.75,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-06 00:00:00,5477.88,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-05 00:00:00,6180.83,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-04 00:00:00,5659.88,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-03 00:00:00,5930.42,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-02 00:00:00,6542.38,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-11-01 00:00:00,6538.25,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-10-31 00:00:00,5734.67,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-10-30 00:00:00,4815.75,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-10-29 00:00:00,4715.54,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-10-28 00:00:00,5201.62,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-10-27 00:00:00,5754.21,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-10-26 00:00:00,5633.29,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-10-25 00:00:00,5834.46,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-10-24 00:00:00,5987.46,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-10-23 00:00:00,4866.12,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-10-22 00:00:00,5995.62,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-10-21 00:00:00,6589.25,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-10-20 00:00:00,6230,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-10-19 00:00:00,5991.29,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-10-18 00:00:00,5156.54,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-10-17 00:00:00,5082.79,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-10-16 00:00:00,4270.67,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-10-15 00:00:00,5758.38,cubic feet per second
Colorado River Below Interstate Bridge,biblc,Streamflow,2015-10-14 00:00:00,6022,cubic feet per second
