# SITE INFORMATION #
description,state,latitude,longitude,timezone,install,horizontalDatum,verticalDatum,verticalAccuracy,elevationMethod,tzOffset,activeFlag,type,responsibility,agencyRegion,siteid,elevation
Colorado River at Water Wheel,AZ,33.9206,-114.5356,US/Mountain,,,,0,,,,stream,,LC,wwlc,305.91
# SERIES DATA #
Site,Site ID,Parameter,Date,Value,Units
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-24 00:00:00,9373.83,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-23 00:00:00,9766.83,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-22 00:00:00,9918.58,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-21 00:00:00,10357,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-20 00:00:00,9742.58,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-19 00:00:00,7984.21,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-18 00:00:00,7514.46,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-17 00:00:00,7772.88,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-16 00:00:00,7171.83,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-15 00:00:00,7409.62,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-14 00:00:00,7302.38,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-13 00:00:00,7040.33,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-12 00:00:00,5768.92,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-11 00:00:00,6408.46,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-10 00:00:00,6941.71,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-09 00:00:00,8524.42,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-08 00:00:00,6528.42,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-07 00:00:00,5536.17,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-06 00:00:00,5637.42,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-05 00:00:00,5809.71,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-04 00:00:00,7220.92,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-03 00:00:00,8593.12,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-02 00:00:00,9107.42,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-09-01 00:00:00,8947.38,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-31 00:00:00,8559.54,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-30 00:00:00,8380.46,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-29 00:00:00,5828.54,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-28 00:00:00,5455.58,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-27 00:00:00,5795.62,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-26 00:00:00,6803.79,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-25 00:00:00,6513.92,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-24 00:00:00,5768.04,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-23 00:00:00,5560.67,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-22 00:00:00,5752.71,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-21 00:00:00,6467.67,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-20 00:00:00,8621.12,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-19 00:00:00,7609.46,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-18 00:00:00,9056.92,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-17 00:00:00,7745.67,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-16 00:00:00,8127.42,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-15 00:00:00,6681.96,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-14 00:00:00,5920.04,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-13 00:00:00,7887.21,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-12 00:00:00,7285.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-11 00:00:00,7343.92,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-10 00:00:00,8216.62,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-09 00:00:00,9997,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-08 00:00:00,7501.92,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-07 00:00:00,7406,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-06 00:00:00,6694.92,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-05 00:00:00,5520.54,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-04 00:00:00,8622.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-03 00:00:00,7560.75,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-02 00:00:00,8050.25,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-08-01 00:00:00,7260.75,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-31 00:00:00,8786.54,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-30 00:00:00,7886.42,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-29 00:00:00,10284.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-28 00:00:00,9219.71,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-27 00:00:00,8803.33,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-26 00:00:00,9548.88,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-25 00:00:00,7592.25,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-24 00:00:00,8853.79,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-23 00:00:00,10026.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-22 00:00:00,9757.75,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-21 00:00:00,11144.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-20 00:00:00,10582.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-19 00:00:00,10214.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-18 00:00:00,9616.08,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-17 00:00:00,9983.46,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-16 00:00:00,10231.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-15 00:00:00,10051.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-14 00:00:00,9386.58,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-13 00:00:00,9525.04,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-12 00:00:00,9637.21,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-11 00:00:00,9808.04,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-10 00:00:00,10190,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-09 00:00:00,11677.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-08 00:00:00,9291.83,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-07 00:00:00,10175.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-06 00:00:00,7760.17,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-05 00:00:00,9727.79,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-04 00:00:00,8873.25,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-03 00:00:00,11436.7,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-02 00:00:00,11654.6,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-07-01 00:00:00,11968,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-30 00:00:00,11362.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-29 00:00:00,11065.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-28 00:00:00,11802,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-27 00:00:00,10226.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-26 00:00:00,9734.54,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-25 00:00:00,13334.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-24 00:00:00,12827,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-23 00:00:00,12014.7,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-22 00:00:00,10959.4,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-21 00:00:00,10571.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-20 00:00:00,9143.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-19 00:00:00,9535.88,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-18 00:00:00,10745.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-17 00:00:00,9628.17,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-16 00:00:00,10423.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-15 00:00:00,9531.79,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-14 00:00:00,10501.4,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-13 00:00:00,9007.58,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-12 00:00:00,10634.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-11 00:00:00,12463.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-10 00:00:00,13730.7,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-09 00:00:00,12030.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-08 00:00:00,9428.92,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-07 00:00:00,12112.7,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-06 00:00:00,8226.46,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-05 00:00:00,9577.21,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-04 00:00:00,9850.21,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-03 00:00:00,10529.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-02 00:00:00,10403.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-06-01 00:00:00,10327.4,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-31 00:00:00,10542.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-30 00:00:00,8668.75,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-29 00:00:00,9232.08,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-28 00:00:00,10344.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-27 00:00:00,9209.88,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-26 00:00:00,8659.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-25 00:00:00,8334.67,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-24 00:00:00,8221.54,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-23 00:00:00,7903.54,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-22 00:00:00,7054.58,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-21 00:00:00,10285.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-20 00:00:00,9918.46,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-19 00:00:00,10695.4,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-18 00:00:00,10790.4,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-17 00:00:00,10176.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-16 00:00:00,8299,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-15 00:00:00,8401.75,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-14 00:00:00,11545.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-13 00:00:00,12042.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-12 00:00:00,12365.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-11 00:00:00,12737.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-10 00:00:00,11932.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-09 00:00:00,9513.46,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-08 00:00:00,9526.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-07 00:00:00,12892.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-06 00:00:00,11458.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-05 00:00:00,13529.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-04 00:00:00,13059.6,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-03 00:00:00,12853.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-02 00:00:00,8642.96,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-05-01 00:00:00,9540.88,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-30 00:00:00,10018.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-29 00:00:00,10101.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-28 00:00:00,10588.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-27 00:00:00,10933.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-26 00:00:00,11135.4,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-25 00:00:00,11098.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-24 00:00:00,10140.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-23 00:00:00,12483.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-22 00:00:00,12674.7,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-21 00:00:00,11049,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-20 00:00:00,11690.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-19 00:00:00,10778.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-18 00:00:00,10633.6,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-17 00:00:00,9012.21,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-16 00:00:00,11992.6,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-15 00:00:00,12157.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-14 00:00:00,12002.6,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-13 00:00:00,12110.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-12 00:00:00,12730.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-11 00:00:00,12858.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-10 00:00:00,12802.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-09 00:00:00,13792.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-08 00:00:00,14254.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-07 00:00:00,10588.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-06 00:00:00,11406.7,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-05 00:00:00,11996.7,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-04 00:00:00,9912.92,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-03 00:00:00,8113.58,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-02 00:00:00,12494.4,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-04-01 00:00:00,12631.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-31 00:00:00,10575.4,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-30 00:00:00,13626.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-29 00:00:00,15470.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-28 00:00:00,13927,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-27 00:00:00,16193.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-26 00:00:00,18121.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-25 00:00:00,17713,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-24 00:00:00,14418.7,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-23 00:00:00,13863.7,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-22 00:00:00,14054.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-21 00:00:00,12289.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-20 00:00:00,10050.7,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-19 00:00:00,11662.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-18 00:00:00,11628,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-17 00:00:00,13795.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-16 00:00:00,10633.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-15 00:00:00,9603,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-14 00:00:00,11640.6,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-13 00:00:00,9188.83,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-12 00:00:00,11651.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-11 00:00:00,10713.6,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-10 00:00:00,10977.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-09 00:00:00,9239.21,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-08 00:00:00,8501.79,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-07 00:00:00,8907.71,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-06 00:00:00,8426.62,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-05 00:00:00,9920.33,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-04 00:00:00,9522.67,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-03 00:00:00,8252.21,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-02 00:00:00,7698.21,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-03-01 00:00:00,7257.88,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-28 00:00:00,5844.75,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-27 00:00:00,5129.04,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-26 00:00:00,6211.88,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-25 00:00:00,8296.42,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-24 00:00:00,8239.88,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-23 00:00:00,8060.33,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-22 00:00:00,8511.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-21 00:00:00,7405.04,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-20 00:00:00,7407.67,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-19 00:00:00,8562.79,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-18 00:00:00,8704.62,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-17 00:00:00,8761.17,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-16 00:00:00,8822.88,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-15 00:00:00,8434.62,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-14 00:00:00,7750.08,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-13 00:00:00,6848.88,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-12 00:00:00,6898.88,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-11 00:00:00,7736.33,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-10 00:00:00,6200.25,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-09 00:00:00,6251.17,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-08 00:00:00,6133.96,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-07 00:00:00,5386.62,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-06 00:00:00,5728.54,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-05 00:00:00,6221.79,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-04 00:00:00,6515.79,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-03 00:00:00,6519.04,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-02 00:00:00,5748.83,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-02-01 00:00:00,5801.42,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-31 00:00:00,4603.25,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-30 00:00:00,4627.42,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-29 00:00:00,5220.96,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-28 00:00:00,5359.96,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-27 00:00:00,6106.67,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-26 00:00:00,6392.92,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-25 00:00:00,6556.92,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-24 00:00:00,5516.04,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-23 00:00:00,6573.12,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-22 00:00:00,6891.88,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-21 00:00:00,7494.88,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-20 00:00:00,7385.92,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-19 00:00:00,7566.79,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-18 00:00:00,5871.12,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-17 00:00:00,5680.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-16 00:00:00,4572.75,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-15 00:00:00,6136.46,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-14 00:00:00,5150.12,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-13 00:00:00,5622.04,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-12 00:00:00,5085.25,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-11 00:00:00,4611.96,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-10 00:00:00,4214.29,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-09 00:00:00,3446,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-08 00:00:00,4025,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-07 00:00:00,3243.88,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-06 00:00:00,3378.04,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-05 00:00:00,2887.21,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-04 00:00:00,3599.67,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-03 00:00:00,2786,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-02 00:00:00,2462.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2014-01-01 00:00:00,3883.96,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2013-12-31 00:00:00,3079.33,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2013-12-30 00:00:00,4938,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2013-12-29 00:00:00,5084.58,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2013-12-28 00:00:00,5641.92,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2013-12-27 00:00:00,3159.71,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2013-12-26 00:00:00,2763.75,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2013-12-25 00:00:00,2770.12,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2013-12-24 00:00:00,3495.25,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,2013-12-23 00:00:00,2211.92,cubic feet per second
