# SITE INFORMATION #
description,state,latitude,longitude,timezone,install,horizontalDatum,verticalDatum,verticalAccuracy,elevationMethod,tzOffset,activeFlag,type,responsibility,agencyRegion,siteid,elevation
Colorado River Below McIntyre Park,AZ,33.5164,-114.5692,US/Mountain,,,,0,,,,stream,,LC,bmplc,
# SERIES DATA #
Site,Site ID,Parameter,Date,Value,Units
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-22 00:00:00,10169.8,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-21 00:00:00,9583.58,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-20 00:00:00,9244.71,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-19 00:00:00,9548.79,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-18 00:00:00,9327.38,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-17 00:00:00,7973.33,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-16 00:00:00,10048.5,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-15 00:00:00,10163.5,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-14 00:00:00,10758.5,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-13 00:00:00,10673.6,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-12 00:00:00,11079.5,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-11 00:00:00,10434.9,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-10 00:00:00,9213.04,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-09 00:00:00,10099.6,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-08 00:00:00,10147.7,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-07 00:00:00,9852.25,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-06 00:00:00,9556.38,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-05 00:00:00,9079.71,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-04 00:00:00,9349,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-03 00:00:00,6836.21,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-02 00:00:00,6786.04,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-03-01 00:00:00,7219.71,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-28 00:00:00,8062.38,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-27 00:00:00,7357.21,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-26 00:00:00,7484.04,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-25 00:00:00,6627.92,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-24 00:00:00,4690.5,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-23 00:00:00,8082.04,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-22 00:00:00,7309.42,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-21 00:00:00,5603.38,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-20 00:00:00,4514.54,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-19 00:00:00,5081.96,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-18 00:00:00,5212.12,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-17 00:00:00,4050.21,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-16 00:00:00,7970,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-15 00:00:00,8035.71,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-14 00:00:00,8685.33,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-13 00:00:00,8773.79,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-12 00:00:00,7529.96,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-11 00:00:00,6745.79,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-10 00:00:00,4028.29,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-09 00:00:00,5006.92,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-08 00:00:00,5286.58,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-07 00:00:00,6180.58,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-06 00:00:00,8031.5,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-05 00:00:00,7478.96,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-04 00:00:00,6802.04,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-03 00:00:00,4191.25,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-02 00:00:00,5635.29,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-02-01 00:00:00,6803.71,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-31 00:00:00,7534.54,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-30 00:00:00,6871.42,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-29 00:00:00,5959.08,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-28 00:00:00,5287.54,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-27 00:00:00,4228.67,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-26 00:00:00,4397.88,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-25 00:00:00,3940.54,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-24 00:00:00,3909.08,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-23 00:00:00,3808.96,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-22 00:00:00,4381.71,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-21 00:00:00,3971.5,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-20 00:00:00,4694.25,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-19 00:00:00,2780.25,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-18 00:00:00,2358.04,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-17 00:00:00,2610.42,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-16 00:00:00,3220.12,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-15 00:00:00,3811.42,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-14 00:00:00,3153.96,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-13 00:00:00,2324.67,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-12 00:00:00,2667.42,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-11 00:00:00,2282,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-10 00:00:00,3138.67,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-09 00:00:00,2896.46,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-08 00:00:00,2838.58,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-07 00:00:00,2504.62,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-06 00:00:00,2036.67,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-05 00:00:00,2233.75,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-04 00:00:00,2948.25,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-03 00:00:00,2644.92,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-02 00:00:00,2690.46,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2017-01-01 00:00:00,2359.29,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-31 00:00:00,2487.96,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-30 00:00:00,2818.79,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-29 00:00:00,1765.29,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-28 00:00:00,2252.38,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-27 00:00:00,2313.71,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-26 00:00:00,2063.12,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-25 00:00:00,2213.96,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-24 00:00:00,2192.46,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-23 00:00:00,3296.62,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-22 00:00:00,3099.12,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-21 00:00:00,3067.08,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-20 00:00:00,4382.12,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-19 00:00:00,4994.25,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-18 00:00:00,5400.04,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-17 00:00:00,5097.79,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-16 00:00:00,2530.88,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-15 00:00:00,4270.25,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-14 00:00:00,5108.92,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-13 00:00:00,5557.96,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-12 00:00:00,6088.46,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-11 00:00:00,5829.42,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-10 00:00:00,4977.29,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-09 00:00:00,3481,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-08 00:00:00,5148.75,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-07 00:00:00,5703.46,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-06 00:00:00,6041.83,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-05 00:00:00,5856,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-04 00:00:00,5751.79,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-03 00:00:00,5457.75,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-02 00:00:00,3612.04,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-12-01 00:00:00,4686.29,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-30 00:00:00,5331.54,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-29 00:00:00,5085.83,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-28 00:00:00,4823.54,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-27 00:00:00,4389.75,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-26 00:00:00,3808.88,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-25 00:00:00,3787.88,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-24 00:00:00,5588.46,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-23 00:00:00,5356.71,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-22 00:00:00,4940.04,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-21 00:00:00,6446.25,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-20 00:00:00,5969.71,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-19 00:00:00,4879.21,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-18 00:00:00,3521.54,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-17 00:00:00,5124.04,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-16 00:00:00,6177.33,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-15 00:00:00,6440.46,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-14 00:00:00,6477.67,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-13 00:00:00,6754.67,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-12 00:00:00,6640.25,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-11 00:00:00,5617.88,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-10 00:00:00,6344.38,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-09 00:00:00,6506.21,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-08 00:00:00,6165.96,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-07 00:00:00,6564.42,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-06 00:00:00,5897.29,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-05 00:00:00,5747.5,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-04 00:00:00,4123.5,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-03 00:00:00,5820.88,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-02 00:00:00,6783.25,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-11-01 00:00:00,7041.38,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-31 00:00:00,6949.08,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-30 00:00:00,6435.83,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-29 00:00:00,5511.46,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-28 00:00:00,4170.54,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-27 00:00:00,5430.33,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-26 00:00:00,6636.46,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-25 00:00:00,7224.92,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-24 00:00:00,7049.79,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-23 00:00:00,6784.83,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-22 00:00:00,6687.67,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-21 00:00:00,4806.62,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-20 00:00:00,6716.83,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-19 00:00:00,7791.29,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-18 00:00:00,7514.38,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-17 00:00:00,6980.38,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-16 00:00:00,6483.04,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-15 00:00:00,6184.58,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-14 00:00:00,4864.33,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-13 00:00:00,5655.83,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-12 00:00:00,6448,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-11 00:00:00,7112.67,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-10 00:00:00,6885.75,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-09 00:00:00,6745.58,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-08 00:00:00,5538.29,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-07 00:00:00,3679.62,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-06 00:00:00,6290.25,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-05 00:00:00,7340.96,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-04 00:00:00,7851.17,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-03 00:00:00,7349.83,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-02 00:00:00,6643.04,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-10-01 00:00:00,6419.08,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-30 00:00:00,4441.92,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-29 00:00:00,7158.79,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-28 00:00:00,9130.17,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-27 00:00:00,8375.38,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-26 00:00:00,7815.92,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-25 00:00:00,6888.17,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-24 00:00:00,5878.29,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-23 00:00:00,4091.38,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-22 00:00:00,4630.04,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-21 00:00:00,5530.04,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-20 00:00:00,6858.62,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-19 00:00:00,7350.42,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-18 00:00:00,7204.79,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-17 00:00:00,6040.21,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-16 00:00:00,5115.62,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-15 00:00:00,7054.46,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-14 00:00:00,7608.08,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-13 00:00:00,7553.96,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-12 00:00:00,7553.71,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-11 00:00:00,7199.08,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-10 00:00:00,6695.83,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-09 00:00:00,4802.33,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-08 00:00:00,6911,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-07 00:00:00,7718.08,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-06 00:00:00,8090.75,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-05 00:00:00,8052.58,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-04 00:00:00,7202.54,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-03 00:00:00,6185.62,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-02 00:00:00,4503.29,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-09-01 00:00:00,5897.58,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-31 00:00:00,7330.62,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-30 00:00:00,7470.54,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-29 00:00:00,7005.38,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-28 00:00:00,7243.04,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-27 00:00:00,6667.96,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-26 00:00:00,4763.42,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-25 00:00:00,6963.58,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-24 00:00:00,6910.67,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-23 00:00:00,7115.12,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-22 00:00:00,7562,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-21 00:00:00,6853.79,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-20 00:00:00,6624.54,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-19 00:00:00,5434.67,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-18 00:00:00,6895,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-17 00:00:00,9838.38,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-16 00:00:00,9173.54,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-15 00:00:00,8332.42,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-14 00:00:00,7407.17,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-13 00:00:00,6844.54,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-12 00:00:00,6020.21,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-11 00:00:00,8151.83,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-10 00:00:00,7205.88,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-09 00:00:00,6867.12,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-08 00:00:00,7122.83,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-07 00:00:00,7531.92,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-06 00:00:00,7318.5,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-05 00:00:00,6762.83,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-04 00:00:00,7848.29,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-03 00:00:00,8408.88,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-02 00:00:00,7655.04,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-08-01 00:00:00,7228.92,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-31 00:00:00,7889.62,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-30 00:00:00,7034.83,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-29 00:00:00,5120.46,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-28 00:00:00,6024.54,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-27 00:00:00,6102.58,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-26 00:00:00,7038.25,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-25 00:00:00,7622.12,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-24 00:00:00,7021.21,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-23 00:00:00,6493.5,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-22 00:00:00,6049.38,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-21 00:00:00,7651.25,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-20 00:00:00,7755.88,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-19 00:00:00,7519.62,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-18 00:00:00,7610.92,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-17 00:00:00,7678.67,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-16 00:00:00,7077.5,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-15 00:00:00,5887.25,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-14 00:00:00,9464.83,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-13 00:00:00,9461.58,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-12 00:00:00,9158.79,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-11 00:00:00,8747,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-10 00:00:00,8816.54,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-09 00:00:00,8092.96,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-08 00:00:00,6219.5,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-07 00:00:00,8558.38,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-06 00:00:00,9429.88,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-05 00:00:00,9144.25,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-04 00:00:00,8582.88,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-03 00:00:00,8732.79,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-02 00:00:00,7556.33,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-07-01 00:00:00,6035.58,cubic feet per second
Colorado River Below McIntyre Park,bmplc,Streamflow,2016-06-30 00:00:00,8948.25,cubic feet per second
