# SITE INFORMATION #
description,state,latitude,longitude,timezone,install,horizontalDatum,verticalDatum,verticalAccuracy,elevationMethod,tzOffset,activeFlag,type,responsibility,agencyRegion,siteid,elevation
Colorado River at Cibola Gage,AZ,33.2322,-114.6817,US/Mountain,,,,0,,,,stream,,LC,clc,214.5
# SERIES DATA #
Site,Site ID,Parameter,Date,Value,Units
Colorado River at Cibola Gage,clc,Streamflow,2011-12-02 00:00:00,5517.05,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-12-01 00:00:00,6193.45,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-30 00:00:00,6412.08,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-29 00:00:00,5402.15,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-28 00:00:00,5561.93,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-27 00:00:00,5186.55,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-26 00:00:00,4926.71,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-25 00:00:00,5067.23,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-24 00:00:00,5053.51,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-23 00:00:00,4557.25,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-22 00:00:00,4886.23,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-21 00:00:00,4634.62,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-20 00:00:00,4308.97,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-19 00:00:00,4180.3,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-18 00:00:00,4254.49,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-17 00:00:00,4748.53,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-16 00:00:00,5079.8,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-15 00:00:00,4968.57,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-14 00:00:00,4950.27,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-13 00:00:00,5093.58,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-12 00:00:00,4766.57,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-11 00:00:00,4938.36,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-10 00:00:00,5059.88,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-09 00:00:00,5233.49,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-08 00:00:00,6248.41,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-07 00:00:00,6504.89,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-06 00:00:00,6218.23,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-05 00:00:00,5321.92,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-04 00:00:00,5311.22,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-03 00:00:00,5471.63,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-02 00:00:00,6223.66,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-11-01 00:00:00,7013.96,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-31 00:00:00,7250.77,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-30 00:00:00,6601.45,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-29 00:00:00,5538.3,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-28 00:00:00,5281.52,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-27 00:00:00,6284.56,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-26 00:00:00,6158.45,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-25 00:00:00,7038.04,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-24 00:00:00,7104.34,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-23 00:00:00,7084.16,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-22 00:00:00,5728.97,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-21 00:00:00,6130.7,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-20 00:00:00,6902.42,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-19 00:00:00,6980.89,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-18 00:00:00,7128.54,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-17 00:00:00,7073.4,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-16 00:00:00,6877.64,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-15 00:00:00,5966.23,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-14 00:00:00,6604.13,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-13 00:00:00,7608.68,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-12 00:00:00,7356.76,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-11 00:00:00,7197.52,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-10 00:00:00,6785.2,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-09 00:00:00,6322.31,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-08 00:00:00,5808.69,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-07 00:00:00,5990.52,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-06 00:00:00,6362.58,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-05 00:00:00,7401.25,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-04 00:00:00,7613.2,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-03 00:00:00,7968.63,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-02 00:00:00,7604.83,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-10-01 00:00:00,6938.09,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-30 00:00:00,7548.98,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-29 00:00:00,8635.32,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-28 00:00:00,8094.03,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-27 00:00:00,7536.03,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-26 00:00:00,7487.38,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-25 00:00:00,7146.53,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-24 00:00:00,6693.77,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-23 00:00:00,5813.88,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-22 00:00:00,7595.71,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-21 00:00:00,7412.3,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-20 00:00:00,7608.73,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-19 00:00:00,7619.29,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-18 00:00:00,7281.35,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-17 00:00:00,6169.69,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-16 00:00:00,6125.98,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-15 00:00:00,8182.65,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-14 00:00:00,8702.79,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-13 00:00:00,8399.5,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-12 00:00:00,8008.23,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-11 00:00:00,7496.09,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-10 00:00:00,6351.86,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-09 00:00:00,6096.83,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-08 00:00:00,7120.04,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-07 00:00:00,6862.11,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-06 00:00:00,7688.71,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-05 00:00:00,8457.04,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-04 00:00:00,8392.31,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-03 00:00:00,8059.67,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-02 00:00:00,7113.76,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-09-01 00:00:00,8356.62,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-31 00:00:00,8464.33,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-30 00:00:00,8532.5,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-29 00:00:00,8486.98,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-28 00:00:00,8436.54,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-27 00:00:00,7164.71,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-26 00:00:00,7647.33,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-25 00:00:00,8218.88,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-24 00:00:00,9304.08,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-23 00:00:00,9639.32,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-22 00:00:00,9150.55,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-21 00:00:00,9319.91,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-20 00:00:00,8030.49,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-19 00:00:00,8047.94,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-18 00:00:00,8827.78,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-17 00:00:00,8865.72,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-16 00:00:00,9190.38,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-15 00:00:00,9878.95,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-14 00:00:00,9070.09,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-13 00:00:00,7802.49,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-12 00:00:00,7627.09,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-11 00:00:00,8815.61,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-10 00:00:00,9370.25,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-09 00:00:00,10065.5,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-08 00:00:00,10009.4,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-07 00:00:00,9908.13,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-06 00:00:00,8706.61,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-05 00:00:00,8233.98,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-04 00:00:00,9235.68,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-03 00:00:00,10171.7,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-02 00:00:00,9789.87,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-08-01 00:00:00,9990.74,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-31 00:00:00,10005.1,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-30 00:00:00,9106.87,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-29 00:00:00,8872.64,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-28 00:00:00,9701.55,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-27 00:00:00,10164,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-26 00:00:00,11015.6,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-25 00:00:00,11515.8,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-24 00:00:00,11507,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-23 00:00:00,10338.8,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-22 00:00:00,10207.6,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-21 00:00:00,10685.2,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-20 00:00:00,11452.6,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-19 00:00:00,11518.6,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-18 00:00:00,12038.2,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-17 00:00:00,11037.9,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-16 00:00:00,10862.8,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-15 00:00:00,9580.1,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-14 00:00:00,8946.93,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-13 00:00:00,8717.98,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-12 00:00:00,10382.6,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-11 00:00:00,10018.9,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-10 00:00:00,10923.7,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-09 00:00:00,9694.04,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-08 00:00:00,9880.2,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-07 00:00:00,11835,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-06 00:00:00,13091,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-05 00:00:00,11186.4,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-04 00:00:00,11913,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-03 00:00:00,12280.2,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-02 00:00:00,10474.4,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-07-01 00:00:00,9985.58,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-30 00:00:00,9468.66,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-29 00:00:00,10505,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-28 00:00:00,11396.3,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-27 00:00:00,12172.2,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-26 00:00:00,10861.2,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-25 00:00:00,11144.6,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-24 00:00:00,9179.97,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-23 00:00:00,9781.7,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-22 00:00:00,11443.3,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-21 00:00:00,9994.72,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-20 00:00:00,10616.2,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-19 00:00:00,9858.73,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-18 00:00:00,8814.81,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-17 00:00:00,8126.34,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-16 00:00:00,8244.75,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-15 00:00:00,9584.21,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-14 00:00:00,10290.9,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-13 00:00:00,9500.49,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-12 00:00:00,10275.8,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-11 00:00:00,9089.89,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-10 00:00:00,7631.6,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-09 00:00:00,9045.75,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-08 00:00:00,10773.7,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-07 00:00:00,9787.88,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-06 00:00:00,10112.9,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-05 00:00:00,9623.39,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-04 00:00:00,9214.66,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-03 00:00:00,7853.3,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-02 00:00:00,8268.33,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-06-01 00:00:00,8707.81,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-31 00:00:00,9211.09,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-30 00:00:00,9749.31,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-29 00:00:00,9509.29,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-28 00:00:00,8081.83,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-27 00:00:00,7477.87,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-26 00:00:00,7762.9,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-25 00:00:00,8964.59,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-24 00:00:00,9326.69,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-23 00:00:00,9096.58,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-22 00:00:00,9320.78,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-21 00:00:00,8515.18,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-20 00:00:00,7895.05,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-19 00:00:00,8779.99,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-18 00:00:00,8729.42,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-17 00:00:00,9577.51,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-16 00:00:00,9925.63,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-15 00:00:00,9663.77,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-14 00:00:00,8187.78,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-13 00:00:00,8792.48,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-12 00:00:00,9877.16,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-11 00:00:00,10494.1,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-10 00:00:00,11140.3,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-09 00:00:00,11947.4,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-08 00:00:00,12098.1,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-07 00:00:00,10461.2,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-06 00:00:00,10896.5,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-05 00:00:00,10888.6,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-04 00:00:00,11580.7,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-03 00:00:00,10571.5,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-02 00:00:00,10722.3,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-05-01 00:00:00,10169.3,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-30 00:00:00,9670.84,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-29 00:00:00,8706.85,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-28 00:00:00,9597,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-27 00:00:00,11751.3,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-26 00:00:00,12103.1,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-25 00:00:00,12498.6,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-24 00:00:00,12382.9,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-23 00:00:00,11358.9,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-22 00:00:00,10319.1,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-21 00:00:00,12702.8,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-20 00:00:00,12370.8,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-19 00:00:00,12742,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-18 00:00:00,13450,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-17 00:00:00,12008.6,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-16 00:00:00,9176.02,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-15 00:00:00,9379.95,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-14 00:00:00,11105.4,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-13 00:00:00,12580,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-12 00:00:00,12509.7,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-11 00:00:00,13159.6,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-10 00:00:00,13449.4,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-09 00:00:00,13192.5,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-08 00:00:00,12353,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-07 00:00:00,13151,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-06 00:00:00,13637.7,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-05 00:00:00,12924.8,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-04 00:00:00,13665.5,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-03 00:00:00,13742.1,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-02 00:00:00,12718.3,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-04-01 00:00:00,11030.4,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-31 00:00:00,10963.6,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-30 00:00:00,10908.5,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-29 00:00:00,10748.8,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-28 00:00:00,10653.5,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-27 00:00:00,10172.6,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-26 00:00:00,8618.68,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-25 00:00:00,8113.38,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-24 00:00:00,9784.16,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-23 00:00:00,9514.78,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-22 00:00:00,9319.72,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-21 00:00:00,9806.41,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-20 00:00:00,9364.91,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-19 00:00:00,8899.34,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-18 00:00:00,9200.07,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-17 00:00:00,9653.33,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-16 00:00:00,10803.3,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-15 00:00:00,11540.3,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-14 00:00:00,10697.2,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-13 00:00:00,13291.7,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-12 00:00:00,9283.93,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-11 00:00:00,9191.55,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-10 00:00:00,9627.36,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-09 00:00:00,8727.76,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-08 00:00:00,9623.31,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-07 00:00:00,10238.4,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-06 00:00:00,9548.41,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-05 00:00:00,8913.18,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-04 00:00:00,10093.6,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-03 00:00:00,11423.7,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-02 00:00:00,11626.9,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-03-01 00:00:00,7990.14,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-02-28 00:00:00,7567.28,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-02-27 00:00:00,7365.19,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-02-26 00:00:00,6082.93,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-02-25 00:00:00,4753.75,cubic feet per second
Colorado River at Cibola Gage,clc,Streamflow,2011-02-24 00:00:00,5678.37,cubic feet per second
